PseudoID,PseudoIDRe,ReportID,Opened,Closed,YearOpened,Summary,OriginalReporter,Reporter,Status,SecuritySeverity,Component,WeaknessType,IsExternal,Releases,Language,IsExploited,FirstReported,FixedTimestamp,TimeToFix,TimeFromFirstReport,IsReopened
762936,762907,762907,1339166160,1339462689,2012,            IonMonkey: Crash [@ exn_finalize] with use-after-free        ,Christian Holler,  decoder,RESOLVED DUPLICATE,Critical,JavaScript Engine,,0,NotStable,,0,1339166160,1339462400,3,0,0
1000185,1000185,1000185,1398262990,1400610060,2014,            ASAN heap-use-after-free in RefreshDriverTimer::TickDriver        ,Nils,  nils,VERIFIED FIXED,Critical,SVG,,1,Stable,['C++'],0,1398262990,1400610060,27,0,0
1160890,1160890,1184310,1436992150,1446033729,2015,            Cross-origin data leakage through importScripts()        ,Muneaki Nishimura,  sdna.muneaki.nishimura,RESOLVED DUPLICATE,High,DOM: Workers,Exposure of sensitive information,1,Stable,,0,1430676932,1455733865,290,73,0
1320039,1320039,1320039,1479982918,1480515407,2016,            Pocket extension unnecessarily exposes its messaging interface to web pages        ,Wladimir Palant,  ecfbugzilla,VERIFIED FIXED,Moderate,Pocket,Origin validation error,1,Stable,['JS'],0,1479982918,1480515407,6,0,0
916685,916685,916685,1379316726,1380246949,2013,            ASAN use-after free in GC allocation in nsEventListenerManager::SetEventHandler        ,Nils,  nils,RESOLVED FIXED,Critical,DOM: Events,,1,Stable,['C++'],0,1379316726,1380246949,10,0,0
1458270,1458270,1458270,1525190417,1525858906,2018,            ASan use-after-free in GfxInfo::GetFeatureStatus        ,away,  away,RESOLVED FIXED,Moderate,Graphics,,0,Stable,"['C++', 'JS']",0,1525190417,1525858906,7,0,0
832103,832103,832103,1358470740,1360112559,2013,"            Crash [@ PropertyAccess<(PropertyAccessKind)1>] or [@ js::types::TypeCompartment::resolvePending] or ""Assertion failure: hasAllFlags(OBJECT_FLAG_DYNAMIC_MASK),""        ",Gary Kwong,  gkw,VERIFIED FIXED,Critical,JavaScript Engine,,0,NotStable,,0,1358470740,1360112559,19,0,0
878392,878392,878392,1370069347,1370856291,2013,            Heap-use-after-free in imgFrame::MarkImageDataDirty        ,Atte Kettunen,  attekett,RESOLVED FIXED,Critical,Graphics: ImageLib,,1,NotStable,['C++'],0,1370069347,1370856291,9,0,0
1256968,1256968,1256968,1458075638,1462287383,2016,            hunspell: heap-buffer-overflow write in [@u16_u8]        ,Tyson Smith,  tsmith,RESOLVED FIXED,High,Spelling checker,,0,Stable,,0,1458075638,1462287383,48,0,0
790949,790949,790949,1347544920,1348078334,2012,            WebRTC crash [@sdp_getnextstrtok]        ,Christoph Diehl,  posidron,RESOLVED FIXED,Critical,WebRTC: Signaling,,0,NotStable,,0,1347544920,1348078334,6,0,0
948929,948929,948929,1386771537,1387343176,2013,"            Assertion failure: fun.executionMode == gen->info().executionMode(), at ../jit/shared/CodeGenerator-shared.cpp:642        ",Christian Holler,  decoder,VERIFIED FIXED,High,JavaScript Engine: JIT,,0,NotStable,['C++'],0,1386771537,1387343176,6,0,0
807741,807741,807741,1351794091,1352835596,2012,            Blacklist WebGL antialiasing on Mac on NVIDIA and Intel driver        ,Benoit Jacob,  bjacob,RESOLVED FIXED,High,Graphics,,0,NotStable,,0,1351794091,1352835596,12,0,0
1660293,1660293,1660293,1597945856,1598693082,2020,"            Assertion failure: lock_.ownedByCurrentThread(), at gc/StoreBuffer.h:397        ",Christian Holler,  decoder,VERIFIED FIXED,Moderate,JavaScript: GC,,0,Stable,"['C++', 'JS']",0,1597945856,1598693082,8,0,0
1140196,1125658,1125658,1422218772,1425681941,2015,"            Crash [@ JSScript::formalIsAliased] or [@ js::frontend::BytecodeEmitter::isAliasedName] or Assertion failure: argSlot < bindings.numArgs(), at jsscript.cpp        ",Gary Kwong,  gkw,RESOLVED DUPLICATE,Critical,JavaScript Engine,,0,NotStable,"['C++', 'JS']",0,1422218772,1425784659,41,0,0
773105,773105,773105,1342052564,1342111363,2012,            C:\program.exe is always invoked instead of helper.exe        ,Brian R. Bondy,  bbondy,VERIFIED FIXED,Moderate,Shell Integration,,0,NotStable,['C++'],0,1342052564,1342111363,0,0,0
1504660,1504660,1504660,1541421521,1544225346,2018,            a instanceof b triggers proxy traps if a and b are in the same global        ,Rob Wu,  robwu,VERIFIED FIXED,Low,XPConnect,,0,NotStable,"['C++', 'JS']",0,1541421521,1544225346,32,0,0
1203733,1203733,1203733,1441921775,1442637620,2015,"            Crash [@ js::GetProperty] or Assertion failure: false (MOZ_ASSERT_UNREACHABLE: Should never try to emit PNK_POSHOLDER), at frontend/BytecodeEmitter.cpp:8024        ",Christian Holler,  decoder,VERIFIED FIXED,Critical,JavaScript Engine,,0,NotStable,"['C++', 'JS']",0,1441921775,1442637620,8,0,0
791597,791597,1296837,1471682374,1478904695,2016,            Address Bar Spoofing via Drag And Drop        ,Rafay Baloch,  rbsoulhunter17,RESOLVED DUPLICATE,Moderate,Address Bar,Improper input validation,1,Stable,"['XML', 'JS']",0,1347841956,1481760577,1549,1433,0
1292159,1292159,1292159,1470319090,1472917451,2016,            Firefox V48.0 UXSS & Address Bar Spoofing        ,Yuyang Zhou,  1009465756,VERIFIED FIXED,Moderate,Networking: File,Improper input validation,1,Stable,['C++'],0,1470319090,1472917451,30,0,0
1218217,1218217,1218219,1445809787,1450334760,2015,            Misuse of return value in ExtractBuffer can cause memory-safety bug        ,q1,  q1,RESOLVED DUPLICATE,Low,WebRTC: Audio/Video,,1,NotStable,['C++'],0,1445808163,1452855733,81,0,0
821955,821955,821955,1355544842,1358420532,2012,            SVGPointList shouldn't throw when methods are called with points that are not DOMSVGPoint        ,David Zbarsky,  dzbarsky,RESOLVED FIXED,Critical,SVG,,0,NotStable,"['C++', 'HTML']",0,1355544842,1358420532,33,0,0
1420049,1420049,1420049,1511415836,1512037614,2017,            Activity Stream screenshots can be coerced to (attempt to) load File:// URIs        ,Paul Theriault,  pauljt,RESOLVED FIXED,Moderate,New Tab Page,Exposure of sensitive information,0,Stable,"['JS', 'HTML']",0,1511415836,1512037614,7,0,0
830389,830389,830389,1358184071,1364990430,2013,            compartment mismatch in js_ValueToSource inside js::ReportIsNotFunction        ,Andrew McCreight,  mccr8,RESOLVED FIXED,Critical,JavaScript Engine,,0,Stable,['C++'],0,1358184071,1364990430,78,0,1
1492823,1492823,1492823,1537445072,1539102606,2018,            js::AssertSameCompartment failure in nsHTMLDocument::Open        ,Nils,  nils,VERIFIED FIXED,High,DOM: Core & HTML,,1,Stable,['C++'],0,1537445072,1539102606,19,0,0
1663862,1663862,1663862,1599638380,1599753058,2020,            Crash [@ strlen] through [@ FuncTypeToString]        ,Christian Holler,  decoder,VERIFIED FIXED,Low,JavaScript: WebAssembly,,0,NotStable,['C++'],0,1599638380,1599753058,1,0,0
1358551,1358551,1358551,1492794702,1495098722,2017,            Graphite2: use of uninitialized memory [@ graphite2::GlyphCache::Loader::read_glyph]        ,Tyson Smith,  tsmith,RESOLVED FIXED,High,Graphics: Text,Memory buffer bounds error,0,Stable,,0,1492794702,1495098722,26,0,0
1306696,1306696,1306696,1475262403,1475762240,2016,            Location bar spoofing Entering Fullscreen and lock exit fullscreen mode        ,Raphael,  Laraweron,VERIFIED FIXED,High,DOM: Core & HTML,Improper input validation,1,Stable,"['C++', 'JS', 'HTML']",0,1475262403,1475762240,5,0,0
1389974,1389974,1389974,1502660340,1505168182,2017,            Static analysis missing a rooting hazard in NPAPI code?        ,Jan de Mooij,  jandem,RESOLVED FIXED,High,JavaScript: GC,,0,Stable,"['Python', 'C++', 'JS']",0,1502660340,1505168182,29,0,0
937793,937793,937793,1384286554,1387446742,2013,"            Assertion failure: getElementsHeader()->capacity >= getElementsHeader()->initializedLength, at jsobj.h:611 or Crash [@ fetchNextFreeArena]        ",Christian Holler,  decoder,VERIFIED FIXED,Critical,JavaScript Engine: JIT,,0,NotStable,"['C++', 'JS']",0,1384286554,1387446742,36,0,0
1302817,1302817,1302817,1473879398,1475551548,2016,            Indexing error in MediaStreamGraphImpl::UnregisterCaptureStreamForWindow might cause cross-site access        ,q1,  q1,RESOLVED FIXED,Moderate,Audio/Video: MediaStreamGraph,,1,NotStable,['C++'],0,1473879398,1475551548,19,0,0
826104,826104,826104,1357170477,1358371995,2013,            Crash in MediaDecoder::UpdatePlaybackOffset        ,Matt Wobensmith,  mwobensmith,RESOLVED FIXED,Low,Audio/Video,,0,Stable,['C++'],0,1357170477,1358371995,13,0,0
830399,830399,830399,1358184839,1358622182,2013,            compartment mismatch in nsXMLHttpRequest::GetInterface (with addon?)        ,Andrew McCreight,  mccr8,RESOLVED FIXED,Critical,DOM: Core & HTML,,0,Stable,['C++'],0,1358184839,1358622182,5,0,0
999274,999274,999274,1398133325,1400610030,2014,            Heap-use-after-free in mozilla::dom::workers::WorkerPrivateParent        ,Abhishek Arya,  inferno,RESOLVED FIXED,High,DOM: Workers,,1,Stable,['C++'],0,1398133325,1400610030,28,0,0
1344034,1344034,1344034,1488492633,1497170923,2017,            A single RWX page is getting allocated on Windows        ,Arthur Edelstein,  arthur,RESOLVED FIXED,Moderate,Security,Improper access control,1,Stable,,0,1488492633,1497170923,100,0,0
860934,860934,860934,1365716591,1366744530,2013,            Device Storage - Security issues with OOP on FirefoxOS        ,Dave Hylands,  dhylands,RESOLVED FIXED,High,DOM: Device Interfaces,,0,NotStable,"['C++', 'JS']",0,1365716591,1366744530,11,0,0
1261752,1261752,1261752,1459752875,1462973027,2016,            hold strong pointers to view managers and widgets and/or check for destruction in various places        ,Timothy Nikkel,  tnikkel,RESOLVED FIXED,High,Web Painting,,0,Stable,['C++'],0,1459752875,1462973027,37,0,0
1252407,1252407,1252407,1456828772,1456931458,2016,            Heap-buffer-overflow in ConvertWOFF2ToTTF        ,Chamal De Silva,  chamal.desilva,VERIFIED FIXED,High,Graphics: Text,,1,NotStable,['C++'],0,1456828772,1456931458,1,0,0
882164,882164,882164,1371051210,1371117947,2013,            startup crash in nsHTMLDocument::GetAll @ js::CompartmentChecker::fail with Client-Side Adaptations Tool or McAfee Site Advisor        ,Scoobidiver,  scoobidiver,VERIFIED FIXED,High,DOM: Core & HTML,,0,NotStable,['C++'],0,1371051210,1371117947,0,0,0
1313711,1313711,1313711,1477672226,1487601695,2016,            Same-Origin-Policy violation via Text Track        ,Eric Lawrence of Chrome Security,  ericlaw1979,VERIFIED FIXED,Moderate,Audio/Video: Playback,Exposure of sensitive information,1,Stable,"['C++', 'HTML']",0,1477672226,1487601695,114,0,0
1642400,1642400,1642400,1591032982,1591798234,2020,            DLL Hijacking via webauthn.dll        ,Riccardo Ancarani,  riccardoancarani94,RESOLVED FIXED,Moderate,DOM: Device Interfaces,,1,Stable,['C++'],0,1591032982,1591798234,8,0,0
916635,916635,916635,1379293637,1380166702,2013,            Recursive graph traversal in RangeAnalysis        ,Dan Gohman,  sunfish,RESOLVED FIXED,Low,JavaScript Engine,,0,Stable,['C++'],0,1379293637,1380166702,10,0,0
905080,905080,905080,1376473857,1397488643,2013,            Uninitialised value use relating to sctp_send_initiate_ack        ,Julian Seward,  jseward,RESOLVED FIXED,Low,WebRTC: Networking,,0,NotStable,,0,1376473857,1397488643,243,0,0
1595433,1595433,1595433,1573449212,1587481567,2019,            bug1027510.js test fails with -0.5        ,Deian Stefan,  deian,NEW,,JavaScript Engine: JIT,,1,NotStable,,0,1573449212,-1,-1,0,0
1308048,1308048,1308048,1475713267,1475896138,2016,"            Crash [@ js::CompartmentChecker::fail] or Assertion failure: arena()->allocated(), at js/src/gc/Heap.h:1211        ",Gary Kwong,  gkw,VERIFIED FIXED,High,JavaScript Engine,,0,Stable,"['C++', 'JS']",0,1475713267,1475896138,2,0,0
1266386,1266386,1266386,1461244573,1461727319,2016,            OTF-SVG allows to read single characters with only a STYLE injection via XEE        ,Mario Heiderich,  mario,NEW,,SVG,,1,NotStable,,0,1461244573,-1,-1,0,0
1313385,1313385,1313385,1477581839,1477747303,2016,            WebSocketImpl::WebSocketImpl does not initialise mSecure        ,Julian Seward,  jseward,RESOLVED FIXED,Moderate,DOM: Core & HTML,,0,Stable,['C++'],0,1477581839,1477747303,1,0,0
1275059,1274579,1274579,1463754668,1464895962,2016,"            ""ASSERTION: aPos out of range"" and heap-buffer-overflow with writing-mode, adjacent whitespace text nodes        ",Jesse Ruderman,  jruderman,RESOLVED DUPLICATE,Low,Layout: Text and Fonts,,0,NotStable,"['C++', 'HTML']",0,1463754668,1464209827,5,0,0
901518,901518,901518,1375711060,1375902501,2013,"            ARM: Assertion failure: Tag == MEM, at ../ion/arm/Assembler-arm.h:1102 or Crash on Heap with possibly invalid free        ",Christian Holler,  decoder,RESOLVED FIXED,Critical,JavaScript Engine,,0,NotStable,,0,1375711060,1375902501,2,0,0
1366446,1366446,1366446,1495259369,1496227031,2017,            AddressSanitizer: heap-use-after-free /home/worker/workspace/build/src/gfx/skia/skia/src/opts/SkBitmapProcState_opts_SSSE3.cpp:291:9 in ProcessTwoPixelPairs<false>        ,Bob Clary,  bc,RESOLVED FIXED,High,Graphics,,0,Stable,['C++'],0,1495259369,1496227031,11,0,0
1221444,1221444,1221444,1446620735,1446727583,2015,            Partial URL spoofing using the data URI scheme        ,Abdulrahman Alqabandi,  qab,RESOLVED FIXED,Low,Networking,Improper input validation,1,Stable,['C++'],0,1446620735,1446727583,1,0,0
1361098,1361098,1361098,1493660365,1494285015,2017,"            TimerThread::Init can race against TimerThread::Run, and can call TimerEvent::Init more than once        ",Byron Campen,  bwc,RESOLVED FIXED,Moderate,XPCOM,,0,Stable,['C++'],0,1493660365,1494285015,7,0,0
1329635,1329635,1329635,1483966056,1484131013,2017,            Crash [@ js::Nursery::forwardBufferPointer] with TypedArray and use-after-free        ,Christian Holler,  decoder,VERIFIED FIXED,Critical,JavaScript Engine,,0,NotStable,,0,1483966056,1484131013,1,0,0
1488735,1488735,1488735,1536153366,1562003245,2018,            CSRF in LDAP Logout        ,u621419,  u621419,RESOLVED FIXED,,Normandy Server,,1,NotStable,,0,1536153366,1562003245,299,0,0
1078105,1078105,1078105,1412558550,1584042073,2014,            [Meta] Fuzzing: GMP (Gecko Media Plugins)        ,Christoph Diehl,  posidron,RESOLVED FIXED,,Audio/Video: GMP,,0,NotStable,,0,1412558550,1584042073,1984,0,0
1559715,1559715,1559715,1560717628,1565388663,2019,            Cross-origin image stealing using SVG filters and canvas        ,Paul Stone,  bugzilla,VERIFIED FIXED,High,SVG,Inclusion of Functionality from Untrusted Control Sphere ,1,Stable,['C++'],0,1560717628,1565388663,54,0,0
1699077,1699077,1699077,1615979970,1617875982,2021,            webgl OOBW in drawbuffers        ,Abraruddin Khan and Omair,  omair,VERIFIED FIXED,High,Graphics: CanvasWebGL,Missing Initialization of Resource ,1,Stable,['C++'],0,1615979970,1617875982,21,0,0
1414490,1414490,1419751,1511356893,1511367496,2017,            Crash in nsHtml5TreeBuilder::appendToCurrentNodeAndPushElementMayFoster        ,Julien Cristau,  jcristau,RESOLVED DUPLICATE,High,DOM: HTML Parser,,0,NotStable,['C++'],0,1509783447,1510626762,9,18,0
1189814,1189814,1189814,1438360987,1440366340,2015,            Dragging and dropping image to <textbox> pastes final URL of image after redirects        ,Mario Gomes,  gerv,RESOLVED FIXED,Moderate,DOM: Copy & Paste and Drag & Drop,Exposure of sensitive information,1,Stable,['C++'],0,1438360987,1440366340,23,0,0
1415770,1415770,1415770,1510199276,1511957524,2017,"            Assertion failure: isInList(), at /src/obj-firefox/dist/include/mozilla/LinkedList.h:243        ",Tyson Smith,  tsmith,RESOLVED FIXED,High,DOM: Core & HTML,,0,Stable,['C++'],0,1510199276,1511957524,20,0,0
750109,750109,750109,1335728152,1337547435,2012,            Use-after-free in nsINode::ReplaceOrInsertBefore        ,Arthur Gerkis,  ax330d,VERIFIED FIXED,Critical,DOM: Core & HTML,Resource management error,1,Stable,['C++'],0,1335728152,1337547435,21,0,0
1254862,1254862,1254862,1457502417,1458761589,2016,            graphite2: heap-buffer-overflow read in [@graphite2::Segment::splice]        ,Tyson Smith,  tsmith,RESOLVED FIXED,,Graphics: Text,,0,NotStable,,0,1457502417,1458761589,14,0,0
1363396,1363396,1363396,1494341263,1494516039,2017,            heap-use-after-free in nsDocViewerSelectionListener::NotifySelectionChanged        ,Nils,  nils,VERIFIED FIXED,High,Layout,Expired pointer dereference,1,Stable,['C++'],0,1494341263,1494516039,2,0,0
1278013,1278013,1278013,1465002390,1466800797,2016,            Same origin policy bypass in local document/Universal xss        ,Abdulrahman Alqabandi,  qab,RESOLVED FIXED,Moderate,Networking: File,Cross-site scripting,1,Stable,['C++'],0,1465002390,1466800797,20,0,0
815542,815542,815542,1354004419,1359248028,2012,            crash in IncrementalCollectSlice        ,Scoobidiver,  scoobidiver,RESOLVED FIXED,Moderate,JavaScript Engine,,0,NotStable,['C++'],0,1354004419,1359248028,60,0,0
805760,805760,805760,1351245381,1352255308,2012,            Graphite2 crash [@graphite2::sparse::sparse<::glat_iterator>::glat_iterator]        ,Christoph Diehl,  posidron,RESOLVED FIXED,Critical,Graphics,,0,NotStable,"['C++', 'HTML']",0,1351245381,1352255308,11,0,0
1137326,1137326,1137326,1424973179,1425387974,2015,            Avoid compartment iterator invalidation        ,Steve Fink,  sfink,RESOLVED FIXED,High,JavaScript: GC,,0,Stable,,0,1424973179,1425387974,4,0,0
